gmd_name,party_name,these_id,these_politikfeld,polarity,these_title,statement,valuation,explanation
Bochum,FDP,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",NA,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"Wir setzen uns für Bürgerkonferenzen mit gelosten Bürgerinnen und Bürgern ein, die über die Gegenwart und Zukunft Bochums beraten und Vorschläge erarbeiten. Dieses Format soll fortgeführt und weiterentwickelt werden. Auch hybride Formate und zielgruppenorientierte Ansprache sind ein Ansatz, um mehr Beteiligung zu ermöglichen."
Bochum,AfD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",NA,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,0,"Das Volk übt seinen Willen in Wahlen und Abstimmungen aus. Gerne auch über mehr direkte Demokratie. Ganz sicher nicht über willkürliche, aus dem linksgrünen Vorfeld zusammengewürfelte ""Räte"" mit aus dem linksgrünen Umfeld stammenden ""Moderatoren"", die das gewünschte Ergebnis erreichen helfen."
Bochum,SPD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",NA,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,25,"Die alle 2 Jahre stattfindende Bürgerkonferenz, bei der ein repräsentativer Querschnitt von rd. 370 Personen mit Stadtspitze und Kommunalpolitik zu wechselnden Themenschwerpunkten diskutiert, wollen wir fortsetzen. Auch die Nutzung der Beteiligungsplattform „bochum-mitgestalten.de“ wollen wir stärken. Insbesondere, um bislang nur wenig eingebundene Bevölkerungsgruppen besser einzubeziehen, wollen wir zudem neue digitale Angebote schaffen. Dies halten wir für zielführender als einen Bürgerrat."
Bochum,Die PARTEI,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",NA,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,Outsourcing muss auch der Politik Einzug halten. So kann die Schwarmintelligenz dem Fachkräftemangel entgegenwirken.
Essen,DIE LINKE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Wir unterstützen das. Wir wollen regelmäßige Einwohnendenforen schaffen, in denen zufällig geloste Bürger:innen konkrete Entscheidungen der Stadt mitberaten können. Solche Bürgerräte stärken die direkte Demokratie und bringen vielfältige Perspektiven in die Politik ein."
Essen,FDP,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,25,In einer repräsentativen Demokratie entscheiden gewählte Volksvertreter. Zufällig ausgewählte Personen bieten keine Garantie für Kompetenz und Engagement.
Essen,CDU,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,25,"Bürgerräte können wertvolle Impulse für politische Entscheidungen liefern – vorausgesetzt, sie sind repräsentativ besetzt und professionell moderiert. Sie dürfen jedoch gewählte Gremien nicht ersetzen oder schwächen, da die demokratische Legitimation bei den gewählten Vertreterinnen und Vertretern liegt. Daher sollten Bürgerräte nur punktuell und in klar abgegrenzten Themenfeldern eingesetzt werden."
Essen,GRÜNE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Wir wollen alle Bevölkerungsgruppen in die Stadtgestaltung einbeziehen. Der Senior*innenrat vertritt authentisch die Interessen älterer Menschen. Zusätzlich richten wir einen Jugendrat ein, um die Anliegen junger Menschen stärker zu berücksichtigen. Für wichtige Zukunftsthemen und relevante Entscheidungen setzen wir auf Bürger*innenräte, in denen Lösungsvorschläge diskutiert und Empfehlungen gegeben werden. So bringen wir vielfältige Perspektiven in den politischen Prozess ein."
Essen,Die PARTEI,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"Wir bedanken uns für diese Frage und wären sonst selbst auf diesen Punkt zu sprechen gekommen. Bürgerräte bieten die Möglichkeit, zufällig ausgewählte Bürgerinnen und Bürger direkt an politischen Entscheidungsprozessen zu beteiligen – unabhängig von Parteizugehörigkeit, Lobbyinteressen oder Wahlkampfrhetorik. In einer Zeit, in der das Vertrauen in die Politik schwindet, schaffen Bürgerräte Transparenz, fördern das Verständnis für komplexe Zusammenhänge."
Essen,AfD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,0,Der Bürger sucht sich seine demokratisch legitimierten Vertreter durch Wahlen aus.
Essen,SPD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"Mitbestimmung ist immer gut: Auf Bundesebene wurde das bereits mit guten Erfahrungen probiert. Allerdings sollen die Bürgerinnen und Bürger nicht nur zufällig ausgewählt werden, sie sollen auch die Stadtgesellschaft repräsentieren. Mehr die Demokratie ergänzende Beteiligung schafft mehr Vertrauen in die Politik, wir können gemeinsam das Wissen vor Ort stärker nutzen und die Bürger*innen können somit zu echten Mitentscheidern werden."
Essen,VOLT,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Volt Essen befürwortet Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern als ergänzendes Beratungsgremium, um Teilhabe und Vielfalt in politischen Entscheidungen zu stärken. Bürgerräte fördern Transparenz, bringen neue Perspektiven in die Politik und ergänzen bestehende Beteiligungsformate wie Bürgerbudgets sinnvoll. Sie ermöglichen eine Politik nah an den Bedürfnissen der Menschen in allen Stadtteilen."
Essen,BSW,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,25,"Grundsätzlich ist das Einholen vielfältiger Meinungen und Erfahrungen von Bürgern eine Bereicherung und diese Meinungen sollten bei politischen Entscheidungen Berücksichtigung finden. Zufällige Auswahl ist aber unrealistisch, da beispielsweise Arbeitnehmer weniger Zeit für Gremienarbeit haben. Es ergibt sich eine verzerrte Auswahl."
Bielefeld,FDP,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,0,
Bielefeld,SPD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"Bürgerräte sind neben anderen Beteiligungsformen eine Möglichkeit, Bürger*innen an Entscheidungsprozessen zu beteiligen. Gerade weil uns die Beteiligung von jungen Menschen am Herzen liegt, haben wir in dieser Wahlperiode den Kinder- und Jugendrat gegründet."
Bielefeld,AfD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"Das kann man machen, aber es darf dann nicht so laufen, dass ausschließlich die Politik bestimmt, zu welchen Fragen diese gebildet werden und zu welchen nicht. Oft läuft es nämlich nach dem Muster: ""Zu ungefährlichen Fragen lassen wir Bürgerräte zu, aber da, wo sie unbequeme Ergebnisse erarbeiten könnten (z. B. beim Thema Migration), lieber nicht."" Eine solche politische Rosinenpickerei darf es dann nicht geben!"
Bielefeld,VOLT,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,Volt befürwortet Demokratieformen mit besserer Einbindung und mehr Mitsprache für Bürger*innen ausdrücklich als Ergänzung zur repräsentativen Demokratie. Bürgerräte sind in diesem Zusammenhang eine sinnvolle Erweiterungsmöglichkeit.
Bielefeld,BSW,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"In den letzten Jahren hat sich die Politik auf allen Ebenen von den Menschen entfernt. Bürgerräte sind hier gute Möglichkeit, die Bürgerinnen und Bürger mehr in die Politik einzubinden. Eine zufällige Auswahl könnte auch Räte zustande bringen, die alle sozialen Schichten repräsentieren. Allerdings besteht die Gefahr, dass das Eigeninteresse eines Ratsmitglieds die Stimmen der anderen Mitglieder überwiegt. Derartige Schwachstellen müssen in der Umsetzung berücksichtigt werden."
Bielefeld,Die PARTEI,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Trauen Sie dem Zufall mehr als Ihrer sehr guten Entscheidung, uns gewählt zu haben? Wir auch!"
Bielefeld,CDU,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,0,"Die Idee der Bürgerräte ist eine charmante Idee, da Bürgerräte aber nur Beratungskompetenz und keine Entscheidungskompetenz haben, kann dies auch zu abweichenden Ergebnissen führen. Überdies ergibt sich ein hoher Verwaltungsaufwand."
Bielefeld,GRÜNE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Wir GRÜNE wollen die Demokratie erweitern – durch neue Formen der Beteiligung wie Bürgerräte. Sie bringen per Losverfahren ausgeloste Menschen zusammen, ermöglichen vielfältige Perspektiven und stärken den Dialog zwischen Stadtgesellschaft und Politik. So entstehen gut informierte Empfehlungen, die politische Entscheidungen besser machen und das Vertrauen in die Demokratie fördern."
Bielefeld,DIE LINKE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"Eine Weiterentwicklung der Demokratie scheint dringend erforderlich. Ein Projekt könnten Bürgerräte sein, vor allem auf der Ebene der Stadtbezirke."
Paderborn,FDP,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,50,"Entscheidungen sollen von gewählten Vertreterinnen und Vertretern getroffen werden – nicht von Gremien ohne Mandat und politische Verantwortung. Bürgerbeteiligung muss offen, transparent und für alle zugänglich sein – etwa durch digitale Beteiligungsformate, Bürgersprechstunden oder Bürgerentscheide."
Paderborn,VOLT,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"Es muss allerdings sichergestellt werden, dass die Mitglieder des Bürgerrats statistisch gleichmäßig ausgewählt werden. Der Bürgerrat wäre auch nur als Impulsgeber sinnvoll und ist kein Ersatz für gewählte Volksvertreter."
Paderborn,SPD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,Im Moment beobachten wir vergleichbare Initiativen auf Bundesebene. Eine abschließende Bewertung behalten wir uns vor.
Paderborn,DIE LINKE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Bürgerräte können neue Perspektiven in politische Prozesse bringen und die Beteiligung stärken besonders, wenn sie sozial vielfältig zusammengesetzt sind. Wichtig ist aber, dass ihre Empfehlungen ernst genommen werden und nicht nur symbolisch bleiben. Als Ergänzung zu demokratisch gewählten Gremien können sie ein wertvoller Impulsgeber sein, wenn sie transparent und verbindlich gestaltet sind."
Paderborn,AfD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,0,"Bürgerräte mit zufällig ausgewählten Bürgern lehnen wir ab, da wir davon ausgehen, dass mindestens eine intrinsische Motivation des Bürgers, der die Möglichkeit hat für den Rat oder den Kreistag zu kandidieren, vorhanden sein sollte, in ein politisches Gremium gewählt zu werden. Es gibt schon einzelne Gremien, die Anträge mit empfehlenden Charakter an den Rat stellen können. Ein Bürgerrat wäre allerdings überflüssig, da es ja schon die kommunalpol. Gremien wie den Rat und den Kreistag gibt."
Paderborn,CDU,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,25,"Es gibt bereits jetzt verschiedene Gremien, an denen sich Bürger beteiligen können, um auf die Politik der Stadt Einfluss zunehmen. Darüber hinaus besteht die Möglichkeit über die Einwohnerfragestunde sich mit konkreten Anliegen an den Bürgermeister und den Stadtrat zu wenden."
Paderborn,Die PARTEI,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Das Laientheater, besser bekannt unter der Bezeichnung ""Stadtrat"", sollte in das Theater nebenan umziehen. Stattdessen tagen im Rathaus beschlussfähige Bürger:innen-Räte."
Paderborn,GRÜNE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Wir halten Bürger*innen-Räte für ein vielversprechendes Instrument, um die kommunale Demokratie zu ergänzen. Bei einem passenden Thema, welches die Stadtgesellschaft bewegt, wollen wir es ausprobieren. Im Rahmen dieses Ansatzes können Lösungen für komplexe Fragestellungen in einem konstruktiven Verfahren entwickelt werden."
Münster,VOLT,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,
Münster,FDP,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,25,"Neue Beteiligungsformen auszuprobieren, ist wichtig für unsere Demokratie. Bürgerräte als parallele Entscheidungsstrukturen sind allerdings nicht der richtige Ansatz, wir setzen auf frühere und transparente Beteiligung bei lokalen Entscheidungen und Mittel wie Bürgerbudgets."
Münster,DIE LINKE,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,100,"Die Linke befürwortet echte Bürgerbeteiligung, in der die lokale Gemeinschaft über Veränderungen und Weiterentwicklungen ihres Viertels demokratisch und verbindlich entscheidet. Wir unterstützen ständige Bürger:innenräte und fordern städtische Maßnahmen, die Bürger:innen aktiv über ihre Mitwirkungsmöglichkeiten informieren."
Münster,Die PARTEI,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"Eine hervorragende Idee. Die Zufallsauswahl sollte jedoch per Flaschendrehen auf der nächsten Ü30-Party im Jovel erfolgen, um eine wirklich repräsentative und weise Auswahl zu garantieren."
Münster,AfD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,0,Zufällig ausgewählte Bürger sollen klüger sein als Fachabteilungen in der Verwaltung? Die Bürgerräte dürften kaum repräsentativ sein. Wie und wo sollte man diese Bürger rekrutieren? Die Gefahr der Bildung neuer Lobby-Gruppen besteht. Bürgeranhörungen bleiben ein geeignetes Mittel.
Münster,CDU,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,0,
Münster,SPD,bridge_41,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",1,Bürgerräte,Bürgerräte mit zufällig ausgewählten Bürgerinnen und Bürgern sollen als neues Beratungsgremium für die Politik eingerichtet werden.,75,"Für die SPD Münster sind Bürgerräte ein sinnvolles Instrument der Bürgerbeteiligung, das an verschiedenen Stellen sinnvoll eingesetzt werden kann."
